URL,Size(Bytes),# of Outlinks,Content-Type
https://www.nytimes.com/2021/05/27/nyregion/trump-ukraine-rudy-giuliani-2020-presidential-election.html,304058,139,text/html
https://www.nytimes.com/interactive/2020/11/03/us/elections/results-georgia.html,1048576,103,text/html
https://www.nytimes.com/2018/02/15/podcasts/the-daily/trump-immigration-parkland-school-shooting.html,264831,130,text/html
https://www.nytimes.com/2021/06/27/us/politics/us-airstrikes-iraq-syria.html,264475,123,text/html
https://www.nytimes.com/2022/07/01/world/africa/congo-rwanda.html,334487,143,text/html
https://www.nytimes.com/2022/12/05/world/europe/russia-oil-price-cap-embargo.html,281267,139,text/html
https://www.nytimes.com/2017/08/04/us/politics/trump-mcmaster-national-security-conservatives.html,254703,142,text/html
https://www.nytimes.com/2023/06/02/us/haiti-moise-assassination-conspiracy.html,236569,125,text/html
https://www.nytimes.com/2023/02/02/business/russia-diesel-ban.html,292888,135,text/html
https://www.nytimes.com/2017/08/21/world/asia/trump-afghanistan.html,319344,130,text/html
https://www.nytimes.com/2019/12/29/world/middleeast/us-airstrikes-iran-iraq-syria.html,264433,125,text/html
https://www.nytimes.com/2022/08/19/world/africa/kenya-election-odinga.html,274991,127,text/html
https://www.nytimes.com/2020/11/06/us/politics/trump-election-republicans.html,275887,145,text/html
https://www.nytimes.com/2018/02/19/technology/russian-bots-school-shooting.html,261603,129,text/html
https://www.nytimes.com/2023/03/04/us/politics/syria-milley-isis-kurds-troops.html,244387,116,text/html
https://www.nytimes.com/2018/03/20/us/ex-playboy-model-sues-to-break-silence-on-trump.html,276957,131,text/html
https://www.nytimes.com/2023/02/01/business/energy-environment/exxon-chevron-oil-gas-profit.html,292197,136,text/html
https://www.nytimes.com/2023/08/27/world/americas/haiti-shooting-protest-port-au-prince.html,263037,119,text/html
https://www.nytimes.com/interactive/2015/07/13/world/europe/document-text-of-the-euro-summit-statement-on-greece.html,69328,34,text/html
https://www.nytimes.com/1986/08/04/opinion/essay-about-roy-cohn.html,217768,117,text/html
https://www.nytimes.com/article/ethiopia-tigray-conflict-explained.html,338102,148,text/html
https://www.nytimes.com/2019/01/04/world/africa/fayulu-congo-presidential-vote-catholic.html,260159,125,text/html
https://www.nytimes.com/2018/01/22/us/politics/congress-votes-to-end-government-shutdown.html,269883,122,text/html
https://www.nytimes.com/interactive/2019/09/16/world/middleeast/trump-saudi-arabia-oil-attack.html,245501,128,text/html
https://www.nytimes.com/interactive/2016/business/international/greece-debt-crisis-euro.html,113117,39,text/html
https://www.nytimes.com/2022/05/04/world/asia/india-russia-oil.html,320132,143,text/html
https://www.nytimes.com/2021/07/30/world/middleeast/tanker-attack-oman.html,256028,128,text/html
https://www.nytimes.com/es/2020/11/03/espanol/trump-elecciones-USA.html,390846,154,text/html
https://www.nytimes.com/2019/07/24/us/politics/trump-mueller-testimony.html,451104,125,text/html
https://www.nytimes.com/2018/01/22/us/politics/schumer-democrats-shutdown.html,313764,122,text/html
https://www.nytimes.com/2022/08/15/world/africa/kenya-election-william-ruto.html,326952,127,text/html
https://www.nytimes.com/es/2018/12/18/espanol/investigacion-donald-trump-fundacion.html,215877,114,text/html
https://www.nytimes.com/2021/11/29/world/congo-cobalt-albert-yuma-mulimbi.html,595294,167,text/html
https://www.nytimes.com/2019/04/24/us/politics/russia-2020-election-trump.html,277186,129,text/html
https://www.nytimes.com/2021/11/03/world/middleeast/iran-tanker-oil.html,258010,120,text/html
https://www.nytimes.com/interactive/2022/02/21/headway/peatlands-congo-climate-change.html,305535,182,text/html
https://www.nytimes.com/2022/05/19/us/politics/russia-ukraine-oil-sanctions.html,307677,145,text/html
https://www.nytimes.com/2022/09/05/world/africa/kenya-election-supreme-court.html,307009,130,text/html
https://www.nytimes.com/es/2020/11/03/espanol/biden-elecciones-USA.html,367659,154,text/html
https://www.nytimes.com/2022/06/20/world/russia-becomes-chinas-biggest-crude-oil-supplier-as-europe-cuts-imports.html,230421,120,text/html
https://www.nytimes.com/2016/11/03/technology/how-the-internet-is-loosening-our-grip-on-the-truth.html,272161,138,text/html
https://www.nytimes.com/2021/03/26/world/middleeast/israel-iran-shadow-war.html,326117,143,text/html
https://www.nytimes.com/2018/02/16/us/politics/russians-indicted-mueller-election-interference.html,345109,134,text/html
https://www.nytimes.com/2022/07/24/world/africa/congo-oil-gas-auction.html,310841,137,text/html
https://www.nytimes.com/2019/09/14/world/middleeast/saudi-arabia-refineries-drone-attack.html,334517,144,text/html
https://www.nytimes.com/es/interactive/2022/04/12/espanol/bucha-ucrania.html,264377,146,text/html
https://www.nytimes.com/2016/11/01/us/politics/fbi-russia-election-donald-trump.html,286055,143,text/html
https://www.nytimes.com/es/2020/11/03/espanol/colegio-electoral-que-es.html,275336,147,text/html
https://www.nytimes.com/2021/10/16/world/syria-accuses-israel-of-assassinating-official-near-golan-heights.html,255447,127,text/html
https://www.nytimes.com/2022/02/18/world/europe/russia-ukraine-timeline.html,289360,127,text/html
https://www.nytimes.com/2015/11/05/world/africa/kenya-government-corruption.html,237518,120,text/html
https://www.nytimes.com/2018/02/18/world/europe/russia-troll-factory.html,320000,125,text/html
https://www.nytimes.com/es/2022/02/10/espanol/ucrania-protocolo-minsk.html,295753,124,text/html
https://www.nytimes.com/2020/07/11/us/politics/trump-russia-cyber-attack.html,251217,120,text/html
https://www.nytimes.com/es/2020/11/04/espanol/voto-electoral-estados-unidos.html,250514,128,text/html
https://www.nytimes.com/2023/08/22/us/politics/ukraine-counteroffensive-russia-war.html,317815,144,text/html
https://www.nytimes.com/2017/01/06/us/politics/donald-trump-wall-hack-russia.html,280574,127,text/html
https://www.nytimes.com/es/2022/02/24/espanol/rusia-ucrania-ataque.html,312541,126,text/html
https://www.nytimes.com/2020/02/21/world/africa/michael-soi-kenya-china.html,309050,136,text/html
https://www.nytimes.com/1969/01/07/archives/congress-declines-to-cancel-the-vote-changed-by-elector-congress.html,199674,114,text/html
https://www.nytimes.com/2023/09/13/us/politics/russia-sanctions-missile-production.html,307854,144,text/html
https://www.nytimes.com/2018/02/16/us/politics/a-hoax-indictments-make-trumps-claim-even-harder-to-maintain.html,320237,122,text/html
https://www.nytimes.com/es/2019/04/29/espanol/presidente-ucrania-judio-antisemitismo.html,256311,114,text/html
https://www.nytimes.com/es/interactive/2020/espanol/mundo/coronavirus-en-estados-unidos.html,623061,272,text/html
https://www.nytimes.com/2020/02/20/us/roger-stone-40-months-sentencing-verdict.html,327932,131,text/html
https://www.nytimes.com/2020/05/18/business/china-loans-coronavirus-belt-road.html,315793,135,text/html
https://www.nytimes.com/2023/12/10/us/politics/zelensky-washington-biden-congress.html,275675,138,text/html
https://www.nytimes.com/1983/04/07/world/kenya-s-little-track-of-iron-that-almost-wasn-t.html,226067,118,text/html
https://www.nytimes.com/2018/03/15/us/politics/russia-cyberattacks.html,275458,135,text/html
https://www.nytimes.com/2020/02/19/us/politics/trump-pardons.html,298543,133,text/html
https://www.nytimes.com/2022/02/18/world/europe/putin-russia-ukraine.html,275931,121,text/html
https://www.nytimes.com/es/2020/07/31/espanol/estados-unidos/fred-trump-donald-trump.html,322124,134,text/html
https://www.nytimes.com/interactive/2018/11/18/world/asia/world-built-by-china.html,357004,66,text/html
https://www.nytimes.com/2024/01/01/your-money/college-student-aid-fafsa.html,254031,133,text/html
https://www.nytimes.com/2018/08/18/health/opioid-addiction-treatment.html,321766,136,text/html
https://www.nytimes.com/2024/01/30/business/fafsa-financial-aid-delay.html,236548,124,text/html
https://www.nytimes.com/interactive/2016/12/19/us/elections/electoral-college-results.html,121563,45,text/html
https://www.nytimes.com/2020/01/15/business/china-belt-and-road.html,276393,131,text/html
https://www.nytimes.com/2023/04/09/climate/world-bank-ajay-banga.html,279649,129,text/html
https://www.nytimes.com/es/2020/11/04/espanol/biden-puede-ganar-votos-electorales.html,315384,128,text/html
https://www.nytimes.com/2021/09/10/business/evictions-rental-assistance.html,278846,126,text/html
https://www.nytimes.com/2020/05/13/us/politics/paul-manafort-released-coronavirus.html,261195,135,text/html
https://www.nytimes.com/2020/11/08/world/africa/Kenya-fig-tree-nairobi-expressway.html,292527,136,text/html
https://www.nytimes.com/2022/07/30/world/americas/haiti-government-gangs.html,276061,122,text/html
https://www.nytimes.com/2020/10/16/world/europe/putin-nuclear-new-start-treaty.html,259958,121,text/html
https://www.nytimes.com/2015/05/07/business/energy-environment/water-pricing-in-two-thirsty-cities.html,396272,127,text/html
https://www.nytimes.com/2019/07/16/health/opioids-grants-treatment-addiction.html,297141,127,text/html
https://www.nytimes.com/2021/09/17/business/newsom-california-housing-crisis.html,236412,122,text/html
https://www.nytimes.com/2019/05/14/world/middleeast/eurovision-israel-tel-aviv.html,303181,138,text/html
https://www.nytimes.com/2024/02/02/world/americas/el-salvador-bukele-election.html,293531,126,text/html
https://www.nytimes.com/2017/03/15/us/california-today-a-gallery-flees-and-neighborhood-activists-cheer.html,304510,138,text/html
https://www.nytimes.com/2024/02/15/us/fani-willis-trump-georgia-testimony.html,343157,133,text/html
https://www.nytimes.com/2019/06/15/us/politics/trump-cyber-russia-grid.html,406052,129,text/html
https://www.nytimes.com/2018/11/25/health/opioid-overdose-deaths-dayton.html,312285,133,text/html
https://www.nytimes.com/2019/05/07/business/proptech-real-estate-technology.html,275177,120,text/html
https://www.nytimes.com/2024/02/15/us/politics/trump-georgia-fani-willis-hearing.html,336051,138,text/html
https://www.nytimes.com/2020/08/21/us/politics/funeral-robert-trump.html,254293,123,text/html
https://www.nytimes.com/2021/04/01/nyregion/solitary-confinement-restricted.html,281713,143,text/html
https://www.nytimes.com/2024/02/06/us/jennifer-crumbley-michigan-shooting-verdict.html,322569,126,text/html
https://www.nytimes.com/2023/11/20/world/middleeast/premature-babies-gaza-hospital-egypt.html,437163,141,text/html
https://www.nytimes.com/2020/07/07/us/politics/donald-trump-mary-book.html,262025,122,text/html
https://www.nytimes.com/2023/09/21/world/africa/sudan-war-darfur.html,280274,129,text/html
https://www.nytimes.com/2020/06/10/business/economy/fintechs-loan-small-business.html,253041,120,text/html
https://www.nytimes.com/interactive/2018/11/29/upshot/fentanyl-drug-overdose-deaths.html,115767,57,text/html
https://www.nytimes.com/2023/11/14/world/middleeast/israel-hamas-rantisi-hospital-video.html,258642,140,text/html
https://www.nytimes.com/2024/02/16/us/kc-super-bowl-shooting-gun-violence.html,275055,123,text/html
https://www.nytimes.com/2020/08/15/us/politics/robert-s-trump-dead.html,262585,120,text/html
https://www.nytimes.com/2008/07/06/nyregion/nyregionspecial2/06prisonwe.html,211611,111,text/html
https://www.nytimes.com/2024/02/16/us/kansas-city-super-bowl-celebration-charges.html,250743,122,text/html
https://www.nytimes.com/2024/01/02/us/politics/gaza-hospital-hamas.html,266844,133,text/html
https://www.nytimes.com/2022/03/19/world/africa/sudan-darfur.html,321095,140,text/html
https://www.nytimes.com/2018/08/15/upshot/opioids-overdose-deaths-rising-fentanyl.html,327860,127,text/html
https://www.nytimes.com/2024/02/16/us/kansas-city-shooting-gun-violence.html,279600,128,text/html
https://www.nytimes.com/2022/09/02/world/africa/kenya-election-supreme-court.html,273793,118,text/html
https://www.nytimes.com/2020/08/31/nyregion/layleen-polanco-settlement-rikers-transgender.html,249924,123,text/html
https://www.nytimes.com/2021/10/12/business/economy/inflation-expectations-federal-reserve.html,235151,126,text/html
https://www.nytimes.com/article/kansas-city-parade-shooting.html,259773,125,text/html
https://www.nytimes.com/2014/09/11/fashion/steve-jobs-apple-was-a-low-tech-parent.html,262862,134,text/html
https://www.nytimes.com/2019/02/28/nyregion/allen-weisselberg-facts-history.html,276113,133,text/html
https://www.nytimes.com/2023/04/26/business/media/tucker-carlson-dominion-fox-news.html,275460,125,text/html
https://www.nytimes.com/2019/08/17/world/africa/sudan-agreement-signed.html,248527,124,text/html
https://www.nytimes.com/2020/07/09/nyregion/michael-cohen-arrested.html,265080,130,text/html
https://www.nytimes.com/2024/02/17/us/super-bowl-kansas-city-shooting.html,291811,125,text/html
https://www.nytimes.com/2007/05/22/world/europe/22cnd-Litvin.html,241483,116,text/html
https://www.nytimes.com/2021/10/08/business/economy/jobs-report-september-2021.html,460408,128,text/html
https://www.nytimes.com/2020/08/06/nyregion/rikers-island-violence-guards.html,253185,124,text/html
https://www.nytimes.com/2023/05/04/world/middleeast/sudan-refugees-egypt.html,283504,121,text/html
https://www.nytimes.com/2019/01/22/nyregion/michael-cohen-otisville-prison.html,246461,124,text/html
https://www.nytimes.com/2022/03/16/world/europe/putin-russia-ukraine-protests.html,265665,139,text/html
https://www.nytimes.com/2022/04/30/us/tucker-carlson-gop-republican-party.html,465788,206,text/html
https://www.nytimes.com/2021/10/01/business/economy/inflation-supply-chain.html,298601,143,text/html
https://www.nytimes.com/2023/09/20/world/europe/zelensky-un-security-council.html,299052,142,text/html
https://www.nytimes.com/2023/08/11/world/africa/ethiopia-fighting-war.html,259520,137,text/html
https://www.nytimes.com/2020/07/23/nyregion/michael-cohen-trump-book.html,257915,126,text/html
https://www.nytimes.com/2014/09/29/nyregion/solitary-confinement-to-end-for-youngest-at-rikers-island.html,228811,117,text/html
https://www.nytimes.com/2023/04/21/us/politics/jack-teixeira-leaks-russia-ukraine.html,289629,140,text/html
https://www.nytimes.com/2022/06/05/world/africa/wagner-russia-sudan-gold-putin.html,365645,151,text/html
https://www.nytimes.com/2024/01/04/upshot/2024-election-biden-truman-economy.html,349980,158,text/html
https://www.nytimes.com/2023/09/23/world/canada/justin-trudeau-india.html,277113,135,text/html
https://www.nytimes.com/2023/05/02/business/media/tucker-carlson-text-message-white-men.html,282061,129,text/html
https://www.nytimes.com/2023/04/06/world/africa/sudan-generals-coup-civilian-rule.html,279575,125,text/html
https://www.nytimes.com/2023/04/14/us/politics/jack-teixeira-classified-documents-leak.html,307536,140,text/html
https://www.nytimes.com/2021/10/25/world/africa/sudan-military-coup.html,316528,128,text/html
https://www.nytimes.com/2022/04/07/us/alabama-transgender-youth-bill.html,260624,126,text/html
https://www.nytimes.com/2020/01/10/us/politics/russia-hacking-disinformation-election.html,313734,136,text/html
